ID, Start Lat, Start Lon, End Lat, End Lon, num of paths, num of overlaps
3513,40.75081383625002,-73.89399276436849,40.75090789983216,-73.89304784446317,1,2160
3514,40.75090789983216,-73.89304784446317,40.75100382605949,-73.89212099221619,1,1930
3515,40.75100382605949,-73.89212099221619,40.75110086987393,-73.89118892456268,1,924
3516,40.75110086987393,-73.89118892456268,40.751199962598086,-73.89026188605119,1,847
3517,40.751199962598086,-73.89026188605119,40.751296820148006,-73.88933186730739,1,770
3518,40.751296820148006,-73.88933186730739,40.75139591287216,-73.888400917241,1,694
3519,40.69311393111454,-73.96880907495638,40.69322997390993,-73.96784385221848,1,505
3520,40.69322997390993,-73.96784385221848,40.6933409875633,-73.9668808646548,1,533
3521,40.6933409875633,-73.9668808646548,40.69355332911506,-73.96499139737318,1,589
3522,40.69355332911506,-73.96499139737318,40.69355332911506,-73.96499139737318,1,521
3523,40.69355332911506,-73.96499139737318,40.69365726471671,-73.96405988851323,1,617
3524,40.69365726471671,-73.96405988851323,40.69377312124759,-73.96313955552444,1,617
3525,40.69377312124759,-73.96313955552444,40.695874371287395,-73.96356069960208,1,617
3526,40.695874371287395,-73.96356069960208,40.696049832464375,-73.96303822762604,1,925
3527,40.696049832464375,-73.96303822762604,40.696093045832804,-73.96264073914232,1,925
3528,40.696093045832804,-73.96264073914232,40.69613868063998,-73.96221847747755,1,925
3529,40.69613868063998,-73.96221847747755,40.696206853453965,-73.96158592317073,1,925
3530,40.696206853453965,-73.96158592317073,40.696331464417234,-73.96160957876465,1,925
3531,40.696331464417234,-73.96160957876465,40.69774763355585,-73.96190834705327,1,925
3532,40.69774763355585,-73.96190834705327,40.69802013854727,-73.96190778825971,1,925
3533,40.69802013854727,-73.96190778825971,40.69818796287897,-73.9618988475628,1,925
3534,40.69818796287897,-73.9618988475628,40.69899784100796,-73.96160082433225,1,981
3535,40.69899784100796,-73.96160082433225,40.69909562988048,-73.96151421133088,1,981
3536,40.69909562988048,-73.96151421133088,40.69948492272537,-73.96103197249097,1,981
3537,40.69948492272537,-73.96103197249097,40.6996374733665,-73.96128789994019,1,981
3538,40.6996374733665,-73.96128789994019,40.699732468271236,-73.96144734236853,1,981
3539,40.699732468271236,-73.96144734236853,40.69985633417643,-73.96165558610086,1,981
3540,40.69985633417643,-73.96165558610086,40.70026313588611,-73.96127989056588,1,981
3541,40.70026313588611,-73.96127989056588,40.701129824693425,-73.96086191298504,1,981
3542,40.701129824693425,-73.96086191298504,40.70149937349929,-73.96067266823364,1,981
3543,40.70149937349929,-73.96067266823364,40.70171096999297,-73.96053967536702,1,386
3544,40.70171096999297,-73.96053967536702,40.70303195796233,-73.95988886713734,1,386
3545,40.70303195796233,-73.95988886713734,40.70319121412615,-73.95979946016817,1,316
3546,40.70319121412615,-73.95979946016817,40.703500226963314,-73.95961990117178,1,316
3547,40.703500226963314,-73.95961990117178,40.70476794328022,-73.95888397005686,1,316
3548,40.70476794328022,-73.95888397005686,40.70502722349079,-73.95875898656455,1,316
3549,40.70502722349079,-73.95875898656455,40.70614294796012,-73.95812624599321,1,316
3550,40.70614294796012,-73.95812624599321,40.70656781732815,-73.95759688222998,1,316
3551,40.70656781732815,-73.95759688222998,40.70679822653826,-73.95786510313746,1,316
3552,40.70679822653826,-73.95786510313746,40.707021930225686,-73.95812568719965,1,316
3553,40.707021930225686,-73.95812568719965,40.70725196690675,-73.958455934192,1,316
3554,40.70725196690675,-73.958455934192,40.707351990953505,-73.95939489363272,1,316
3555,40.707351990953505,-73.95939489363272,40.70740693898664,-73.95993785470586,1,316
3556,40.70740693898664,-73.95993785470586,40.70821383688332,-73.95967894702432,1,316
3557,40.70821383688332,-73.95967894702432,40.70885123406763,-73.95928779153424,1,316
3558,40.710344702981665,-73.95876662340984,40.710794904324295,-73.9599324530348,1,316
3559,40.710794904324295,-73.9599324530348,40.71142391960525,-73.95953291564136,1,316
3560,40.71142391960525,-73.95953291564136,40.7121659974493,-73.9590639015823,1,316
3561,40.7121659974493,-73.9590639015823,40.71279687537544,-73.95866492298242,1,316
3562,40.71279687537544,-73.95866492298242,40.7133059363061,-73.95834194030633,1,316
3563,40.7133059363061,-73.95834194030633,40.713766382197285,-73.95802901591425,1,316
3564,40.713766382197285,-73.95802901591425,40.713958048387425,-73.9579221000803,1,316
3565,40.713958048387425,-73.9579221000803,40.714504548486424,-73.95752051377715,1,316
3566,40.714504548486424,-73.95752051377715,40.71483293283357,-73.95880164113943,1,316
3567,40.71483293283357,-73.95880164113943,40.71483293283357,-73.95880164113943,1,281
3568,40.71483293283357,-73.95880164113943,40.715007835216994,-73.95947405605332,1,141
3569,40.715007835216994,-73.95947405605332,40.715305858447536,-73.96043592602989,1,141
3570,40.715305858447536,-73.96043592602989,40.715582833787415,-73.96013883412195,1,211
3571,40.715582833787415,-73.96013883412195,40.716171988461284,-73.9595109364281,1,211
3572,40.716171988461284,-73.9595109364281,40.716727988050756,-73.95891284105731,1,106
